4.028, -4.904, 0.000, 0.000, 0.000, 0.000, 1.000
4.110, -4.905, 0.000, 0.000, 0.000, 0.725, 0.689
4.190, -4.340, 0.000, 0.000, 0.000, 0.504, 0.864
4.465, -4.018, 0.000, 0.000, 0.000, 0.315, 0.949
4.911, -3.697, 0.000, 0.000, 0.000, 0.106, 0.994
5.502, -3.566, 0.000, 0.000, 0.000, -0.003, 1.000
5.812, -3.404, 0.000, 0.000, 0.000, 0.979, 0.206
5.389, -3.321, 0.000, 0.000, 0.000, 0.999, 0.036
4.571, -3.343, 0.000, 0.000, 0.000, 1.000, 0.003
4.122, -3.259, 0.000, 0.000, 0.000, -0.950, 0.312
3.711, -3.608, 0.000, 0.000, 0.000, -0.745, 0.667
3.744, -4.199, 0.000, 0.000, 0.000, -0.704, 0.710
3.831, -4.578, 0.000, 0.000, 0.000, -0.595, 0.804
